,geo_group,marketing_group,created_order,order_sum,test_group,user_id,is_new_user
7254,spb,target_direct,False,,control,1008964,1
7255,regions,organic,False,,test,1046635,1
7256,regions,target_direct,False,,control,1023805,0
7257,msk,social_media,True,5299.0,test,1037089,1
7258,regions,context_brand,False,,control,1027033,1
7259,regions,organic,False,,test,1043995,0
7260,regions,context_brand,False,,test,1058677,1
7261,regions,context_brand,False,,test,1058185,1
7262,spb,context_brand,True,1600.0,control,1011100,1
7263,regions,context_brand,False,,test,1058887,1
7264,regions,context_brand,True,6766.0,test,1057537,1
7265,msk,target_direct,True,17657.0,control,1004206,0
7266,regions,target_direct,False,,test,1052686,0
7267,regions,target_direct,True,6804.0,control,1025728,1
7268,regions,social_media,True,200.0,control,1030189,1
7269,regions,social_media,False,,control,1030213,1
7270,regions,organic,False,,test,1044478,0
7271,msk,target_direct,True,17789.0,test,1034641,0
7272,regions,organic,True,2000.0,test,1045255,1
7273,spb,context_brand,False,,test,1041766,0
7274,regions,organic,True,6710.0,test,1045375,1
7275,regions,organic,True,4321.0,test,1043854,1
7276,regions,organic,False,,test,1043722,0
7277,msk,social_media,False,,test,1036927,0
7278,regions,target_direct,False,,control,1022152,1
7279,regions,target_direct,False,,control,1024126,0
7280,regions,organic,False,,test,1043032,1
7281,msk,target_direct,False,,test,1034848,0
7282,regions,organic,False,,control,1013080,1
7283,spb,organic,True,2000.0,control,1008325,1
7284,msk,organic,False,,test,1031911,1
7285,msk,target_direct,False,,control,1002505,0
7286,regions,context_brand,False,,test,1056817,0
7287,regions,target_direct,False,,control,1020553,0
7288,regions,context_brand,True,1600.0,control,1027915,1
7289,regions,target_direct,False,,control,1020751,1
7290,regions,target_direct,False,,test,1052407,1
7291,regions,context_brand,True,9451.0,control,1027567,0
7292,spb,target_direct,True,5432.0,control,1009309,0
7293,regions,organic,False,,test,1050121,0
7294,regions,target_direct,True,13475.0,control,1024714,1
7295,spb,target_direct,True,4783.0,control,1009621,0
7296,msk,target_direct,True,6111.0,test,1034569,0
7297,spb,target_direct,False,,control,1008649,0
7298,spb,organic,False,,test,1038232,1
7299,spb,target_direct,True,10792.0,test,1041019,0
7300,regions,context_brand,False,,control,1026868,0
7301,regions,organic,False,,test,1050337,1
7302,regions,organic,True,4617.0,test,1044754,0
7303,msk,organic,False,,test,1032280,1
7304,regions,target_direct,False,,test,1054195,0
7305,regions,organic,False,,test,1049497,1
7306,regions,organic,False,,test,1047787,0
7307,msk,target_direct,False,,control,1004455,0
7308,spb,target_direct,False,,control,1009111,0
7309,regions,organic,True,5853.0,control,1014694,0
7310,regions,organic,True,6228.0,test,1048951,1
7311,regions,organic,True,2000.0,control,1015063,1
7312,regions,social_media,True,4562.0,test,1060036,1
7313,msk,target_direct,True,6008.0,control,1003771,1
7314,msk,target_direct,True,6845.0,control,1003720,1
7315,regions,organic,False,,test,1046680,1
7316,regions,target_direct,True,50.0,test,1053247,0
7317,regions,organic,True,6192.0,control,1014739,1
7318,regions,organic,False,,control,1013755,1
7319,regions,context_brand,True,1600.0,test,1058170,0
7320,regions,target_direct,False,,control,1018699,1
7321,regions,context_brand,False,,test,1058509,0
7322,regions,social_media,False,,control,1030417,1
7323,regions,social_media,True,10742.0,control,1030234,1
7324,regions,target_direct,False,,test,1053139,0
7325,regions,organic,True,8746.0,test,1043347,0
7326,spb,organic,False,,control,1006819,1
7327,msk,target_direct,False,,control,1003621,1
7328,regions,organic,True,2000.0,control,1017598,1
7329,regions,organic,False,,control,1017430,1
7330,regions,context_brand,True,5549.0,control,1026880,0
7331,msk,context_brand,True,1600.0,test,1035577,0
7332,msk,context_brand,False,,control,1005214,0
7333,msk,organic,True,2000.0,test,1031362,0
7334,regions,context_brand,False,,control,1027642,0
7335,msk,organic,False,,test,1030981,0
7336,regions,target_direct,True,7358.0,test,1052074,0
7337,regions,context_brand,False,,test,1058416,1
7338,regions,organic,False,,test,1042870,0
7339,regions,target_direct,False,,test,1051975,1
7340,msk,target_direct,False,,control,1002811,1
7341,spb,target_direct,False,,control,1008664,1
7342,msk,target_direct,False,,test,1033693,1
7343,regions,target_direct,False,,control,1022281,1
7344,regions,context_brand,False,,test,1059013,0
7345,spb,organic,False,,control,1008247,1
7346,msk,target_direct,False,,test,1033837,1
7347,regions,target_direct,False,,control,1018831,0
7348,regions,target_direct,False,,control,1023148,0
7349,regions,target_direct,False,,control,1020178,1
7350,spb,target_direct,False,,test,1040638,1
7351,regions,context_brand,True,8918.0,test,1058881,1
7352,regions,target_direct,False,,control,1019104,1
7353,regions,organic,True,5350.0,test,1046491,1
7354,regions,organic,False,,test,1043689,1
7355,regions,target_direct,False,,test,1055155,1
7356,msk,target_direct,False,,control,1002742,0
7357,regions,organic,True,5566.0,test,1047757,0
7358,regions,target_direct,False,,test,1053697,0
7359,msk,social_media,True,200.0,test,1037077,0
7360,regions,context_brand,False,,control,1027609,1
7361,msk,context_brand,False,,test,1035862,0
7362,msk,target_direct,False,,control,1004539,1
7363,regions,target_direct,False,,control,1025128,1
7364,regions,context_brand,False,,test,1059379,1
7365,spb,context_brand,False,,test,1042225,1
7366,spb,organic,False,,control,1007161,0
7367,regions,organic,False,,test,1046662,1
7368,regions,social_media,False,,test,1060756,0
7369,spb,context_brand,False,,test,1041931,1
7370,regions,target_direct,True,50.0,control,1018852,0
7371,spb,context_brand,False,,test,1041220,0
7372,msk,target_direct,True,50.0,control,1004866,1
7373,regions,target_direct,False,,control,1019644,0
7374,regions,organic,False,,test,1048891,1
7375,spb,target_direct,True,16061.0,control,1008943,0
7376,spb,organic,True,2000.0,test,1039363,1
7377,regions,organic,False,,control,1012309,1
7378,msk,target_direct,False,,control,1002340,1
7379,msk,context_brand,True,1600.0,test,1036606,0
7380,msk,context_brand,True,8096.0,control,1005874,0
7381,regions,social_media,False,,control,1029226,0
7382,spb,target_direct,False,,test,1040488,1
7383,regions,target_direct,False,,test,1050694,1
7384,regions,organic,False,,control,1013608,0
7385,spb,organic,True,20028.0,control,1008037,0
7386,msk,social_media,False,,test,1037020,1
7387,regions,target_direct,True,50.0,test,1055749,0
7388,regions,organic,False,,control,1016617,0
7389,regions,organic,False,,test,1048624,1
7390,regions,organic,False,,test,1043935,0
7391,regions,organic,False,,test,1049383,1
7392,regions,organic,False,,test,1047763,0
7393,regions,context_brand,True,1600.0,test,1056658,1
7394,spb,target_direct,True,5409.0,test,1040938,0
7395,spb,organic,False,,test,1037584,0
7396,regions,target_direct,False,,control,1017946,0
7397,msk,organic,False,,control,1000714,1
7398,regions,organic,True,2000.0,control,1017721,0
7399,regions,organic,False,,test,1044373,0
7400,msk,target_direct,True,5249.0,test,1034686,0
7401,regions,target_direct,False,,test,1051057,0
7402,msk,organic,True,2000.0,test,1032271,1
7403,spb,target_direct,False,,test,1040539,1
7404,regions,context_brand,False,,test,1056088,0
7405,regions,target_direct,True,6930.0,test,1051255,0
7406,regions,organic,False,,test,1043740,0
7407,regions,target_direct,False,,control,1018237,0
7408,msk,target_direct,True,13894.0,test,1034119,0
7409,spb,target_direct,True,4714.0,test,1040101,0
7410,msk,target_direct,True,5122.0,test,1034839,0
7411,regions,social_media,False,,test,1060198,1
7412,spb,target_direct,False,,control,1009639,1
7413,regions,organic,True,9250.0,test,1045435,1
7414,regions,organic,True,5386.0,control,1013917,1
7415,regions,target_direct,False,,test,1050481,0
7416,regions,target_direct,True,50.0,test,1053223,1
7417,regions,organic,False,,test,1048129,1
7418,regions,target_direct,False,,test,1055158,0
7419,regions,target_direct,False,,control,1021306,1
7420,regions,context_brand,False,,control,1028149,0
7421,regions,context_brand,True,1600.0,test,1058284,0
7422,regions,target_direct,False,,control,1019323,0
7423,msk,context_brand,True,1600.0,control,1005412,0
7424,msk,target_direct,False,,control,1005037,1
7425,regions,target_direct,False,,test,1053256,1
7426,regions,target_direct,True,2467.0,test,1052077,0
7427,regions,target_direct,False,,control,1018396,1
7428,msk,organic,True,2000.0,control,1001176,1
7429,spb,organic,True,2000.0,test,1039336,0
7430,regions,organic,True,4522.0,control,1013938,1
7431,spb,organic,True,6882.0,test,1038355,1
7432,msk,target_direct,True,5242.0,control,1003726,1
7433,msk,context_brand,False,,test,1036642,1
7434,msk,organic,True,12982.0,test,1031221,1
7435,regions,organic,True,2000.0,control,1012294,0
7436,spb,target_direct,False,,test,1041088,1
7437,regions,target_direct,True,3106.0,test,1054270,1
7438,regions,context_brand,False,,test,1056826,1
7439,regions,social_media,False,,control,1028767,1
7440,regions,social_media,False,,test,1061002,1
7441,msk,target_direct,False,,control,1002247,1
7442,regions,organic,True,2000.0,test,1043449,0
7443,spb,target_direct,False,,control,1009468,0
7444,regions,organic,True,4856.0,test,1044982,1
7445,spb,target_direct,False,,test,1041031,1
7446,spb,context_brand,False,,control,1010764,1
7447,spb,context_brand,True,6910.0,test,1042216,1
7448,spb,target_direct,True,9334.0,control,1009792,0
7449,regions,target_direct,False,,control,1024810,0
7450,regions,organic,False,,test,1046518,1
7451,msk,organic,False,,test,1033084,1
7452,regions,organic,True,5067.0,control,1016422,1
7453,regions,target_direct,True,4508.0,test,1053661,0
7454,regions,organic,False,,control,1012255,1
7455,regions,target_direct,False,,control,1021210,1
7456,msk,target_direct,True,50.0,test,1033444,1
7457,regions,organic,False,,test,1045465,1
7458,msk,target_direct,True,6981.0,control,1002274,1
7459,regions,target_direct,True,4272.0,control,1021540,0
7460,regions,context_brand,False,,test,1057621,1
7461,spb,target_direct,True,5488.0,control,1009447,0
7462,regions,target_direct,False,,control,1024843,0
7463,msk,context_brand,True,6628.0,control,1005280,1
7464,regions,social_media,False,,control,1029577,0
7465,regions,organic,True,5189.0,test,1045219,0
7466,msk,target_direct,False,,control,1003447,0
7467,regions,target_direct,False,,control,1025422,1
7468,regions,context_brand,False,,control,1026385,1
7469,regions,target_direct,True,50.0,control,1023826,0
7470,regions,social_media,False,,control,1029706,1
7471,regions,social_media,True,200.0,test,1060018,1
7472,regions,target_direct,False,,test,1052317,0
7473,msk,context_brand,True,7456.0,test,1036549,0
7474,regions,target_direct,False,,control,1018768,0
7475,regions,organic,False,,test,1043905,1
7476,msk,target_direct,False,,control,1004140,0
7477,spb,organic,True,7050.0,test,1037917,1
7478,msk,context_brand,False,,control,1005358,1
7479,spb,context_brand,True,11768.0,test,1042078,0
7480,regions,target_direct,False,,control,1023340,0
7481,regions,target_direct,False,,test,1051732,0
7482,spb,target_direct,False,,test,1040947,1
7483,regions,target_direct,False,,control,1024282,1
7484,regions,target_direct,False,,test,1051597,0
7485,spb,context_brand,False,,test,1042171,1
7486,msk,organic,True,7555.0,test,1032475,0
7487,spb,context_brand,False,,test,1042243,0
7488,regions,organic,True,4732.0,test,1048735,0
7489,regions,context_brand,False,,test,1058176,0
7490,regions,organic,True,4440.0,test,1046455,1
7491,regions,target_direct,True,3690.0,control,1021300,1
7492,regions,social_media,False,,test,1061701,1
7493,regions,organic,True,5372.0,test,1044610,0
7494,msk,social_media,True,6911.0,test,1037047,1
7495,msk,social_media,False,,test,1036921,1
7496,regions,organic,True,5295.0,test,1046326,1
7497,msk,target_direct,True,6979.0,control,1004671,0
7498,regions,organic,False,,control,1017556,1
7499,regions,organic,False,,test,1042957,1
7500,spb,target_direct,False,,test,1041004,0
7501,regions,context_brand,False,,test,1056844,1
7502,spb,target_direct,True,5071.0,control,1008856,0
7503,msk,target_direct,False,,test,1034248,1
7504,spb,target_direct,True,50.0,control,1009738,0
7505,msk,organic,True,8445.0,test,1032157,0
7506,regions,organic,False,,test,1046614,1
7507,spb,context_brand,True,1600.0,test,1042135,1
7508,regions,target_direct,True,3815.0,control,1020901,0
7509,msk,organic,True,27365.0,control,1001434,0
7510,regions,organic,True,2000.0,test,1045066,1
7511,regions,context_brand,False,,test,1056289,0
7512,regions,organic,False,,test,1043068,1
7513,regions,context_brand,False,,control,1026475,1
7514,regions,target_direct,True,6986.0,test,1050583,0
7515,msk,organic,True,15420.0,control,1001320,0
7516,regions,context_brand,False,,test,1059253,0
7517,regions,context_brand,True,6009.0,test,1058668,0
7518,regions,organic,True,6166.0,control,1012804,1
7519,regions,target_direct,False,,test,1051444,0
7520,spb,context_brand,False,,control,1011328,1
7521,msk,target_direct,False,,control,1002385,0
7522,msk,organic,False,,control,1000165,0
7523,msk,context_brand,True,7077.0,control,1005616,1
7524,regions,organic,False,,test,1050208,1
7525,msk,organic,False,,control,1002004,0
7526,regions,organic,True,2000.0,control,1016590,1
7527,spb,organic,False,,test,1038796,0
7528,regions,target_direct,False,,control,1022482,0
7529,regions,organic,True,2000.0,test,1045228,1
7530,spb,context_brand,True,11074.0,control,1011193,1
7531,regions,organic,True,4539.0,test,1045102,1
7532,regions,target_direct,False,,test,1051642,1
7533,regions,target_direct,False,,test,1053601,1
7534,regions,social_media,False,,control,1030153,0
7535,msk,target_direct,True,25682.0,control,1002847,1
7536,spb,target_direct,True,50.0,control,1010482,0
7537,regions,target_direct,False,,test,1051948,1
7538,msk,organic,False,,test,1032790,1
7539,regions,target_direct,False,,test,1054048,1
7540,regions,target_direct,False,,control,1020787,0
7541,regions,target_direct,False,,control,1025500,0
7542,msk,target_direct,False,,control,1002520,0
7543,spb,target_direct,True,10682.0,test,1039774,0
7544,msk,organic,True,8207.0,control,1001374,0
7545,regions,target_direct,False,,control,1019905,1
7546,regions,social_media,False,,control,1028716,1
7547,regions,context_brand,False,,test,1057423,0
7548,spb,target_direct,False,,control,1010164,0
7549,regions,social_media,True,200.0,control,1030243,0
7550,msk,organic,False,,test,1032049,1
7551,regions,context_brand,False,,control,1028356,0
7552,regions,target_direct,False,,control,1023475,0
7553,regions,context_brand,False,,control,1027969,1
7554,spb,organic,False,,test,1037749,1
7555,regions,context_brand,False,,test,1059349,0
7556,regions,context_brand,False,,control,1027438,1
7557,msk,organic,False,,test,1032037,0
7558,regions,target_direct,False,,test,1051288,1
7559,spb,context_brand,True,11450.0,test,1041445,0
7560,regions,organic,False,,control,1017634,0
