,geo_group,marketing_group,created_order,order_sum,test_group,user_id
4007,regions,organic,True,4125.0,test,1089580
4008,regions,organic,False,,test,1093297
4009,msk,organic,False,,test,1063873
4010,spb,organic,True,2000.0,test,1076692
4011,regions,context_brand,True,8910.0,control,1054441
4012,regions,target_direct,False,,control,1044346
4013,regions,target_direct,False,,test,1095889
4014,regions,target_direct,False,,control,1042960
4015,regions,social_media,False,,control,1060906
4016,regions,context_brand,True,6876.0,control,1054819
4017,regions,organic,True,4275.0,test,1092352
4018,regions,social_media,True,200.0,test,1116982
4019,regions,organic,True,5672.0,test,1087324
4020,regions,target_direct,True,4097.0,test,1104877
4021,regions,social_media,False,,test,1119481
4022,msk,organic,True,7079.0,control,1001944
4023,regions,social_media,True,2781.0,test,1116439
4024,regions,target_direct,False,,test,1110772
4025,spb,organic,False,,test,1075432
4026,regions,target_direct,False,,test,1108429
4027,regions,social_media,False,,control,1058056
4028,msk,target_direct,False,,control,1008550
4029,regions,target_direct,False,,test,1108912
4030,regions,organic,False,,test,1094644
4031,spb,organic,False,,test,1075345
4032,regions,social_media,False,,control,1061131
4033,regions,organic,False,,test,1090600
4034,spb,organic,True,2000.0,control,1015570
4035,regions,organic,False,,test,1090807
4036,regions,organic,False,,control,1030741
4037,msk,social_media,True,5676.0,control,1013215
4038,msk,target_direct,False,,control,1009438
4039,msk,organic,False,,control,1000237
4040,regions,target_direct,False,,control,1051972
4041,regions,target_direct,True,50.0,control,1043872
4042,spb,organic,False,,control,1016068
4043,msk,organic,False,,test,1061806
4044,spb,organic,True,7355.0,control,1014145
4045,regions,organic,True,2000.0,control,1026976
4046,spb,target_direct,True,13793.0,test,1077895
4047,regions,target_direct,False,,control,1050796
4048,spb,organic,True,16232.0,control,1014550
4049,regions,organic,True,4873.0,control,1034047
4050,regions,target_direct,True,8504.0,test,1109968
4051,regions,target_direct,False,,control,1049863
4052,regions,social_media,False,,test,1118611
4053,regions,context_brand,False,,test,1114705
4054,msk,organic,False,,control,1001197
4055,spb,target_direct,False,,control,1018456
4056,regions,organic,False,,test,1086181
4057,regions,target_direct,False,,control,1051738
4058,spb,target_direct,False,,test,1080691
4059,spb,target_direct,False,,test,1081144
4060,regions,target_direct,False,,test,1111321
4061,regions,organic,False,,control,1024750
4062,msk,target_direct,False,,test,1066687
4063,regions,social_media,False,,control,1058938
4064,msk,organic,True,2000.0,test,1065328
4065,spb,target_direct,False,,control,1017283
4066,regions,target_direct,False,,test,1105978
4067,msk,target_direct,True,11782.0,test,1066849
4068,regions,organic,False,,test,1092565
4069,spb,target_direct,False,,control,1018108
4070,spb,organic,False,,control,1015066
4071,spb,social_media,True,11112.0,test,1083388
4072,spb,target_direct,True,50.0,test,1079569
4073,spb,context_brand,True,12574.0,test,1082593
4074,msk,target_direct,False,,control,1009600
4075,msk,target_direct,False,,test,1070467
4076,regions,organic,False,,test,1093549
4077,spb,target_direct,True,5228.0,test,1081351
4078,msk,social_media,False,,control,1012795
4079,regions,social_media,False,,control,1060156
4080,regions,organic,False,,control,1031065
4081,regions,target_direct,True,5338.0,test,1102945
4082,msk,target_direct,False,,control,1005079
4083,msk,organic,False,,test,1063732
4084,regions,target_direct,True,50.0,test,1111576
4085,regions,target_direct,False,,test,1111747
4086,regions,target_direct,False,,control,1036762
4087,regions,organic,False,,test,1088026
4088,regions,target_direct,False,,test,1095553
4089,regions,organic,False,,control,1027795
4090,regions,context_brand,False,,control,1053433
4091,regions,social_media,True,3806.0,control,1060483
4092,msk,context_brand,False,,control,1011832
4093,regions,organic,False,,test,1090438
4094,msk,target_direct,False,,test,1066915
4095,regions,target_direct,False,,test,1095694
4096,msk,social_media,False,,control,1012171
4097,spb,context_brand,False,,test,1082938
4098,msk,organic,False,,control,1003624
4099,regions,target_direct,False,,test,1103428
4100,regions,target_direct,False,,test,1098562
4101,regions,context_brand,False,,test,1112800
4102,msk,organic,True,7784.0,test,1063846
4103,regions,organic,False,,control,1030618
4104,regions,target_direct,True,2606.0,control,1049947
4105,regions,target_direct,False,,test,1095841
4106,regions,target_direct,False,,test,1108099
4107,regions,target_direct,False,,control,1036717
4108,msk,context_brand,False,,control,1010944
4109,regions,target_direct,True,8328.0,test,1107265
4110,regions,target_direct,False,,control,1048849
4111,regions,organic,False,,control,1025332
4112,msk,target_direct,False,,test,1069234
4113,regions,organic,False,,test,1091713
4114,msk,target_direct,True,11244.0,control,1005979
4115,spb,target_direct,False,,control,1017277
4116,regions,organic,True,2000.0,test,1089718
4117,spb,organic,False,,test,1075333
4118,msk,target_direct,False,,test,1070515
4119,spb,target_direct,False,,test,1081858
4120,regions,target_direct,False,,control,1036198
4121,spb,social_media,True,10648.0,control,1023568
4122,msk,organic,True,2000.0,control,1000864
4123,regions,target_direct,False,,test,1109983
4124,regions,target_direct,False,,test,1106668
4125,spb,target_direct,False,,control,1019377
4126,regions,target_direct,False,,control,1048930
4127,regions,social_media,False,,control,1060744
4128,spb,target_direct,True,50.0,control,1021051
4129,msk,target_direct,False,,test,1070692
4130,regions,social_media,True,3070.0,control,1061020
4131,spb,social_media,True,4731.0,test,1083490
4132,regions,target_direct,False,,control,1035652
4133,regions,target_direct,False,,test,1101775
4134,regions,target_direct,False,,control,1036888
4135,spb,context_brand,True,6849.0,test,1081969
4136,regions,organic,False,,test,1090717
4137,regions,social_media,False,,control,1060951
4138,spb,target_direct,True,50.0,test,1081420
4139,spb,target_direct,True,50.0,test,1079365
4140,spb,organic,False,,control,1014874
4141,regions,social_media,True,2633.0,control,1058503
4142,regions,target_direct,False,,control,1037788
4143,regions,target_direct,False,,control,1037848
4144,regions,social_media,False,,control,1059946
4145,regions,organic,False,,test,1094308
4146,regions,context_brand,False,,control,1055236
4147,regions,context_brand,False,,test,1112554
4148,regions,social_media,True,2961.0,control,1058917
4149,spb,organic,False,,control,1016365
4150,regions,target_direct,True,50.0,control,1041637
4151,regions,social_media,False,,control,1057813
4152,regions,target_direct,False,,control,1050868
4153,regions,organic,True,2000.0,test,1094518
4154,regions,target_direct,False,,control,1047718
4155,spb,organic,False,,test,1076596
4156,msk,organic,True,2000.0,test,1065313
4157,msk,target_direct,True,50.0,test,1066984
4158,spb,organic,False,,control,1013917
4159,regions,target_direct,False,,control,1048642
4160,msk,organic,True,12190.0,control,1001434
4161,regions,social_media,False,,control,1060924
4162,regions,target_direct,True,4301.0,control,1044805
4163,regions,context_brand,False,,test,1113712
4164,regions,social_media,False,,test,1116877
4165,regions,target_direct,True,50.0,test,1096819
4166,spb,target_direct,False,,test,1081198
4167,regions,context_brand,False,,control,1054216
4168,regions,social_media,False,,test,1117576
4169,msk,social_media,True,200.0,test,1073824
4170,spb,organic,False,,control,1014883
4171,msk,target_direct,True,6917.0,control,1006609
4172,msk,target_direct,False,,test,1070914
4173,regions,organic,False,,control,1033780
4174,msk,target_direct,True,50.0,test,1065943
4175,msk,social_media,False,,test,1073413
4176,msk,organic,False,,test,1064074
4177,regions,organic,False,,control,1028770
4178,regions,target_direct,False,,test,1108060
4179,regions,target_direct,False,,control,1036543
4180,regions,social_media,False,,control,1059685
4181,msk,organic,True,12460.0,control,1000246
4182,msk,target_direct,True,50.0,test,1070185
4183,regions,target_direct,True,3581.0,test,1108369
4184,regions,target_direct,False,,test,1109503
4185,regions,organic,False,,control,1026541
4186,spb,target_direct,False,,control,1021018
4187,regions,context_brand,False,,control,1053004
4188,msk,social_media,True,13538.0,control,1012105
4189,msk,target_direct,True,5263.0,test,1066237
4190,regions,target_direct,False,,test,1096720
4191,msk,social_media,False,,test,1073983
4192,regions,target_direct,True,2763.0,control,1045687
4193,msk,target_direct,False,,test,1065955
4194,regions,organic,False,,control,1024336
4195,regions,target_direct,False,,control,1045840
4196,regions,target_direct,False,,control,1037887
4197,spb,target_direct,False,,control,1017976
4198,spb,target_direct,True,11002.0,control,1018192
4199,spb,context_brand,False,,control,1021666
4200,regions,organic,False,,test,1091407
4201,regions,target_direct,False,,test,1096132
4202,spb,target_direct,False,,test,1080130
4203,msk,organic,True,20705.0,control,1004152
4204,regions,target_direct,True,3892.0,control,1042120
4205,regions,context_brand,False,,control,1055647
4206,regions,target_direct,False,,control,1049776
4207,regions,target_direct,False,,control,1045963
4208,spb,context_brand,False,,control,1021945
4209,regions,target_direct,False,,control,1051012
4210,regions,organic,False,,control,1029850
4211,spb,target_direct,True,19306.0,control,1018351
4212,regions,target_direct,False,,control,1052380
4213,spb,organic,True,2000.0,control,1014766
4214,msk,organic,True,2000.0,test,1064449
4215,msk,organic,False,,test,1062817
4216,spb,target_direct,True,50.0,control,1021363
4217,regions,target_direct,False,,test,1099777
4218,spb,target_direct,False,,test,1080703
4219,msk,organic,False,,test,1063930
4220,regions,organic,False,,test,1091779
4221,regions,organic,False,,test,1089823
4222,regions,context_brand,False,,control,1054546
4223,msk,context_brand,True,1600.0,control,1011646
4224,regions,organic,False,,test,1093510
4225,regions,social_media,False,,control,1057891
4226,regions,organic,False,,control,1032691
4227,regions,organic,False,,test,1093936
4228,msk,target_direct,True,5967.0,control,1006210
4229,msk,context_brand,False,,control,1011361
4230,msk,context_brand,False,,test,1071586
4231,regions,target_direct,True,4390.0,control,1038253
4232,regions,organic,False,,control,1026166
4233,spb,social_media,False,,control,1023034
4234,msk,target_direct,False,,test,1068628
4235,regions,organic,False,,control,1027576
4236,regions,target_direct,False,,control,1048027
4237,regions,organic,False,,control,1032766
4238,regions,organic,False,,control,1024936
4239,regions,target_direct,False,,test,1111168
4240,msk,target_direct,True,5992.0,test,1067290
4241,spb,target_direct,False,,test,1081573
4242,regions,target_direct,True,50.0,test,1098592
4243,regions,social_media,False,,test,1117588
4244,regions,organic,True,2000.0,control,1028350
4245,spb,organic,False,,test,1075963
4246,regions,social_media,True,3350.0,control,1060057
4247,regions,social_media,False,,control,1060528
4248,msk,organic,False,,control,1003387
4249,spb,organic,True,2000.0,test,1074448
4250,regions,target_direct,False,,test,1110325
4251,msk,context_brand,True,1600.0,test,1072366
4252,spb,context_brand,True,1600.0,test,1082605
4253,msk,organic,False,,control,1004125
4254,msk,social_media,False,,test,1073548
4255,regions,organic,False,,control,1029772
4256,regions,context_brand,True,5255.0,control,1055065
4257,regions,organic,True,2000.0,control,1026706
4258,regions,target_direct,False,,test,1100200
4259,regions,social_media,False,,control,1060021
4260,regions,organic,True,2000.0,test,1085002
4261,msk,organic,True,2000.0,test,1064866
4262,regions,target_direct,False,,control,1042324
4263,spb,target_direct,True,4780.0,control,1017541
4264,spb,context_brand,True,1600.0,test,1082074
4265,spb,context_brand,False,,test,1082545
4266,regions,social_media,False,,test,1118458
4267,msk,context_brand,False,,control,1010644
4268,regions,target_direct,False,,test,1104301
4269,regions,target_direct,False,,test,1100560
4270,spb,organic,False,,test,1075291
4271,regions,organic,True,4195.0,control,1033708
4272,regions,organic,True,5912.0,test,1093432
4273,spb,organic,False,,control,1015243
4274,regions,social_media,False,,control,1060177
4275,spb,target_direct,False,,control,1018453
4276,spb,context_brand,True,1600.0,test,1082920
4277,regions,organic,True,2000.0,test,1085926
4278,regions,target_direct,False,,control,1045984
4279,regions,target_direct,False,,control,1039465
4280,msk,target_direct,False,,test,1071022
4281,regions,organic,False,,test,1093699
4282,regions,target_direct,False,,control,1037641
4283,msk,target_direct,False,,control,1004452
4284,spb,social_media,False,,test,1083040
4285,regions,target_direct,False,,test,1108774
4286,spb,target_direct,False,,control,1018105
4287,msk,social_media,True,200.0,control,1012078
4288,msk,organic,False,,control,1003144
4289,regions,target_direct,False,,test,1105093
4290,regions,organic,False,,test,1088836
4291,regions,target_direct,False,,test,1097104
4292,regions,target_direct,False,,control,1035724
